Year,Actual,ARIMA,ML
2020-01-01,20.3563468559061,13.899157361387543,4.65676434848371
2021-01-01,26.8395221557722,13.607621000307084,1.5911823265384495
2022-01-01,33.8898797100898,13.563132871302281,-1.792056802523442
2023-01-01,30.2188278135278,13.55634403160142,-5.492953038701971
2024-01-01,21.0377460577711,13.555308062107647,-9.511506381997124
